edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
44,No,Non-Travel,Research & Development,24,Primaria,Systems Engineer,1,Baja,Baja,1,Laboratory Technician,Baja,Single,3708,2,Y,No,14,Alta,Alta,80,0,9,5,5,1,4
42,Yes,Travel_Frequently,Research & Development,19,Universitaria,Systems Engineer,1,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759,6,Y,Yes,12,Alta,Muy_Alta,80,0,7,2,2,2,2
34,No,Travel_Rarely,Research & Development,8,Universitaria,Systems Engineer,1,Media,Alta,2,Software Engineer,Alta,Single,6142,3,Y,No,11,Alta,Muy_Alta,80,0,10,2,5,4,3
56,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Alta,Alta,4,Software Engineer,Alta,Married,11103,7,Y,No,11,Alta,Alta,80,0,30,1,10,1,1
40,No,Travel_Rarely,Research & Development,2,Secundaria,Systems Engineer,1,Muy_Alta,Media,1,Research Scientist,Media,Single,2342,0,Y,Yes,20,Muy_Alta,Muy_Alta,80,0,5,2,4,2,3
27,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,Media,2,Software Engineer,Media,Single,6811,8,Y,No,19,Alta,Baja,80,0,9,2,7,0,7
53,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,2450,2,Y,No,17,Alta,Muy_Alta,80,0,19,4,2,2,2
35,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Software Engineer,Alta,Divorced,5093,2,Y,No,11,Alta,Baja,80,1,16,2,1,0,0
32,No,Travel_Frequently,Research & Development,24,Universitaria,Software Engineer,1,Baja,Alta,2,Laboratory Technician,Alta,Married,5309,1,Y,No,15,Alta,Muy_Alta,80,2,10,2,10,4,7
38,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3057,6,Y,Yes,13,Alta,Media,80,1,6,0,1,0,1
33,Yes,Travel_Rarely,Research & Development,1,Universitaria,Other,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2686,1,Y,Yes,13,Alta,Alta,80,0,10,2,10,7,8
23,No,Travel_Rarely,Research & Development,10,Master,Systems Engineer,1,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505,1,Y,No,18,Alta,Muy_Alta,80,0,2,3,2,0,2
55,Yes,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Muy_Alta,Alta,5,CTO,Alta,Married,19859,5,Y,Yes,13,Alta,Muy_Alta,80,1,24,2,5,1,4
52,No,Non-Travel,Research & Development,19,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,4258,0,Y,No,18,Alta,Baja,80,1,5,3,4,1,2
26,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,1,Baja,Baja,1,Laboratory Technician,Baja,Divorced,4364,3,Y,No,14,Alta,Baja,80,1,5,2,2,2,0
29,No,Travel_Rarely,Research & Development,27,Universitaria,Systems Engineer,1,Media,Alta,2,Software Engineer,Alta,Married,4335,4,Y,No,12,Alta,Baja,80,1,11,3,8,1,1
37,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2782,0,Y,Yes,13,Alta,Media,80,2,6,3,5,4,3
30,No,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,1,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,3833,3,Y,No,21,Muy_Alta,Alta,80,2,7,2,2,0,2
40,No,Travel_Frequently,Research & Development,2,Master,Systems Engineer,1,Alta,Muy_Alta,2,Software Engineer,Muy_Alta,Married,4244,1,Y,No,24,Muy_Alta,Muy_Alta,80,1,8,2,8,3,7
42,No,Travel_Frequently,Research & Development,8,Universitaria,Software Engineer,1,Media,Alta,5,CTO,Alta,Divorced,18430,1,Y,No,13,Alta,Media,80,1,24,4,24,14,9
23,Yes,Travel_Rarely,Research & Development,6,Master,Software Engineer,1,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,1601,1,Y,Yes,21,Muy_Alta,Alta,80,2,1,2,0,0,0
24,No,Non-Travel,Research & Development,9,Secundaria,Software Engineer,1,Alta,Media,1,Laboratory Technician,Media,Divorced,2694,1,Y,No,11,Alta,Alta,80,3,1,4,1,0,0
29,Yes,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,Media,1,Laboratory Technician,Media,Married,2319,1,Y,Yes,11,Alta,Muy_Alta,80,1,1,1,1,0,0
33,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Alta,Alta,3,Research Director,Alta,Married,11691,0,Y,No,11,Alta,Muy_Alta,80,0,14,3,13,3,7
47,No,Travel_Rarely,Research & Development,2,Universitaria,Other,1,Alta,Alta,4,CTO,Alta,Married,16752,1,Y,Yes,11,Alta,Alta,80,1,26,3,26,3,0
36,No,Travel_Rarely,Research & Development,1,Universitaria,Other,1,Alta,Alta,2,Data Scientist,Alta,Married,5228,0,Y,No,15,Alta,Baja,80,1,10,2,9,0,5
29,No,Travel_Rarely,Research & Development,23,Master,Software Engineer,1,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2700,1,Y,No,24,Muy_Alta,Alta,80,1,10,3,10,0,7
35,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,1,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2506,3,Y,No,13,Alta,Alta,80,0,7,0,2,2,2
28,Yes,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Single,4382,6,Y,No,17,Alta,Muy_Alta,80,0,5,3,2,2,1
32,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,Media,2,Data Scientist,Media,Married,6162,1,Y,No,12,Alta,Alta,80,1,14,3,14,6,8
40,No,Travel_Frequently,Research & Development,16,Secundaria,Systems Engineer,1,Baja,Media,2,Laboratory Technician,Media,Single,5094,6,Y,No,14,Alta,Muy_Alta,80,0,10,6,1,0,0
30,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,Alta,2,Data Scientist,Desconocido,Single,6877,5,Y,Yes,24,Muy_Alta,Media,80,0,12,4,0,0,0
42,No,Travel_Rarely,Research & Development,29,Universitaria,Software Engineer,1,Media,Alta,2,Data Scientist,Alta,Married,4434,1,Y,No,13,Alta,Muy_Alta,80,1,10,3,9,7,8
38,No,Travel_Frequently,Research & Development,12,Secundaria,Software Engineer,1,Baja,Media,2,Software Engineer,Media,Divorced,6288,2,Y,No,15,Alta,Alta,80,1,13,3,4,1,2
34,No,Travel_Frequently,Research & Development,16,Secundaria,Software Engineer,1,Alta,Media,1,Research Scientist,Media,Single,2553,1,Y,No,16,Alta,Alta,80,0,6,3,5,1,3
43,No,Travel_Rarely,Research & Development,14,Universitaria,Software Engineer,1,Media,Alta,4,Research Director,Alta,Married,17159,6,Y,No,24,Muy_Alta,Alta,80,1,22,3,4,1,0
27,No,Travel_Rarely,Research & Development,5,Secundaria,Software Technologist,1,Alta,Media,3,Research Director,Media,Divorced,12808,1,Y,Yes,16,Alta,Media,80,1,9,3,9,0,8
35,No,Travel_Rarely,Research & Development,7,Universitaria,Other,1,Alta,Alta,3,Data Scientist,Alta,Single,10221,3,Y,No,21,Muy_Alta,Media,80,0,17,3,8,1,6
26,Yes,Travel_Frequently,Research & Development,5,Universitaria,Systems Engineer,1,Alta,Media,1,Research Scientist,Media,Married,2366,1,Y,Yes,14,Alta,Baja,80,1,8,2,8,1,7
27,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1706,1,Y,No,11,Alta,Alta,80,3,0,6,0,0,0
44,No,Travel_Rarely,Research & Development,4,Universitaria,Systems Engineer,1,Muy_Alta,Alta,2,Software Engineer,Alta,Single,5933,9,Y,No,12,Alta,Muy_Alta,80,0,10,2,5,2,3
25,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3424,7,Y,No,13,Alta,Alta,80,0,6,3,4,0,1
35,No,Travel_Rarely,Research & Development,27,Secundaria,Systems Engineer,1,Alta,Media,1,Research Scientist,Media,Single,2559,1,Y,No,11,Alta,Muy_Alta,80,0,6,3,6,1,1
30,No,Travel_Frequently,Research & Development,5,Secundaria,Software Engineer,1,Media,Media,1,Research Scientist,Media,Divorced,3761,9,Y,No,12,Alta,Media,80,1,10,3,5,0,3
52,No,Travel_Frequently,Research & Development,25,Secundaria,Systems Engineer,1,Alta,Media,4,Data Scientist,Media,Married,13826,3,Y,No,22,Muy_Alta,Alta,80,0,31,3,9,0,0
22,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Data Scientist,Desconocido,Married,4775,6,Y,No,22,Muy_Alta,Baja,80,2,4,2,2,2,2
44,No,Travel_Rarely,Research & Development,8,Master,Software Engineer,1,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2818,2,Y,Yes,24,Muy_Alta,Alta,80,1,10,2,3,0,2
42,No,Travel_Frequently,Research & Development,2,Universitaria,Systems Engineer,1,Media,Alta,1,Research Scientist,Alta,Single,2515,5,Y,Yes,14,Alta,Muy_Alta,80,0,8,2,2,2,2
35,No,Travel_Rarely,Research & Development,9,Secundaria,Software Engineer,1,Muy_Alta,Media,3,Data Scientist,Media,Married,10685,1,Y,Yes,20,Muy_Alta,Media,80,1,17,2,17,5,15
32,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Divorced,2314,0,Y,No,12,Alta,Media,80,1,4,2,3,0,2
49,No,Travel_Rarely,Research & Development,1,Universitaria,Software Technologist,1,Alta,Alta,1,Research Scientist,Alta,Married,3580,2,Y,No,16,Alta,Media,80,1,7,2,4,0,2
24,No,Non-Travel,Research & Development,4,Secundaria,Software Engineer,1,Baja,Media,1,Laboratory Technician,Media,Married,3162,0,Y,No,17,Alta,Muy_Alta,80,0,6,2,5,3,4
31,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2356,3,Y,Yes,19,Alta,Media,80,1,8,2,6,0,2
35,No,Travel_Rarely,Research & Development,25,Secundaria,Software Technologist,1,Muy_Alta,Media,3,Data Scientist,Media,Married,10903,3,Y,No,16,Alta,Baja,80,0,16,2,13,4,8
53,No,Travel_Rarely,Research & Development,23,Universitaria,Software Engineer,1,Muy_Alta,Alta,4,Research Director,Alta,Single,14275,6,Y,No,18,Alta,Alta,80,0,33,0,12,3,8
50,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,1,Baja,Alta,4,CTO,Alta,Divorced,17924,1,Y,No,11,Alta,Muy_Alta,80,1,31,3,31,14,7
29,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Baja,Media,1,Laboratory Technician,Media,Divorced,2532,6,Y,No,14,Alta,Alta,80,3,8,5,4,0,3
44,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Media,Alta,1,Research Scientist,Alta,Married,2559,1,Y,Yes,13,Alta,Muy_Alta,80,0,8,0,8,7,1
58,Yes,Travel_Frequently,Research & Development,2,Secundaria,Software Engineer,1,Muy_Alta,Media,1,Laboratory Technician,Media,Divorced,2380,9,Y,Yes,14,Alta,Muy_Alta,80,1,3,3,1,0,0
21,Yes,Travel_Rarely,Research & Development,18,Universitaria,Other,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2693,1,Y,No,19,Alta,Baja,80,0,1,3,1,0,0
22,Yes,Travel_Rarely,Research & Development,3,Universitaria,Software Engineer,1,Media,Alta,2,Data Scientist,Alta,Married,4171,0,Y,Yes,19,Alta,Baja,80,1,4,3,3,0,2
41,Yes,Travel_Rarely,Research & Development,2,Primaria,Software Engineer,1,Media,Baja,1,Laboratory Technician,Baja,Divorced,2778,4,Y,Yes,13,Alta,Alta,80,1,10,1,7,1,0
39,Yes,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2404,7,Y,Yes,21,Muy_Alta,Muy_Alta,80,0,8,2,2,2,2
27,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,1,Media,Alta,1,Research Scientist,Alta,Single,2318,1,Y,No,19,Alta,Alta,80,0,1,2,1,0,0
33,No,Travel_Rarely,Research & Development,1,Secundaria,Other,1,Alta,Media,1,Research Scientist,Media,Single,2799,3,Y,Yes,11,Alta,Media,80,0,6,1,3,0,2
58,No,Travel_Rarely,Research & Development,5,Secundaria,Software Technologist,1,Alta,Media,3,Software Engineer,Media,Divorced,10552,2,Y,Yes,13,Alta,Muy_Alta,80,1,24,3,6,0,4
35,No,Travel_Rarely,Research & Development,21,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Software Engineer,Alta,Married,4014,1,Y,Yes,25,Muy_Alta,Muy_Alta,80,1,10,2,10,0,7
49,No,Travel_Rarely,Research & Development,8,Universitaria,Other,1,Baja,Alta,3,Laboratory Technician,Alta,Married,7403,4,Y,No,11,Alta,Alta,80,1,29,3,26,1,7
36,No,Travel_Rarely,Research & Development,7,Universitaria,Other,1,Media,Alta,1,Research Scientist,Alta,Single,4678,2,Y,No,18,Alta,Alta,80,0,8,6,6,0,1
36,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,Alta,1,Laboratory Technician,Alta,Single,2519,4,Y,No,21,Muy_Alta,Alta,80,0,16,6,11,3,9
32,No,Travel_Rarely,Research & Development,3,Universitaria,Systems Engineer,1,Alta,Alta,2,Data Scientist,Alta,Married,6725,1,Y,No,12,Alta,Alta,80,1,8,2,8,6,3
45,No,Non-Travel,Research & Development,4,Universitaria,Software Engineer,1,Alta,Alta,2,Laboratory Technician,Alta,Married,4447,1,Y,No,12,Alta,Media,80,0,9,5,9,0,8
52,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,Alta,4,CTO,Alta,Married,17099,2,Y,No,15,Alta,Media,80,1,26,2,9,7,8
58,Yes,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2479,4,Y,No,24,Muy_Alta,Baja,80,0,7,4,1,0,0
47,No,Travel_Frequently,Research & Development,16,Master,Systems Engineer,1,Alta,Muy_Alta,2,Data Scientist,Muy_Alta,Divorced,5067,1,Y,Yes,19,Alta,Alta,80,0,20,3,19,2,7
31,Yes,Non-Travel,Research & Development,9,Secundaria,Systems Engineer,1,Alta,Media,1,Research Scientist,Media,Single,2321,0,Y,Yes,22,Muy_Alta,Baja,80,0,4,0,3,1,2
29,Yes,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Muy_Alta,Media,1,Research Scientist,Media,Single,2404,6,Y,Yes,20,Muy_Alta,Alta,80,0,3,5,0,0,0
50,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Muy_Alta,Alta,4,Research Director,Alta,Divorced,17399,9,Y,No,22,Muy_Alta,Alta,80,1,32,1,5,1,3
27,No,Travel_Rarely,Research & Development,16,Universitaria,Software Technologist,1,Alta,Alta,1,Laboratory Technician,Alta,Married,2811,9,Y,No,14,Alta,Media,80,1,4,2,2,2,2
45,No,Non-Travel,Research & Development,23,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,3633,1,Y,Yes,15,Alta,Alta,80,1,9,2,9,0,8
50,No,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,1,Muy_Alta,Alta,4,Data Scientist,Alta,Married,13973,3,Y,Yes,18,Alta,Muy_Alta,80,1,22,2,12,1,5
38,No,Travel_Frequently,Research & Development,10,Universitaria,Systems Engineer,1,Alta,Alta,1,Research Scientist,Alta,Married,2684,0,Y,No,17,Alta,Media,80,1,3,0,2,0,2
46,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,Alta,3,Data Scientist,Alta,Divorced,10845,6,Y,No,13,Alta,Media,80,1,13,3,8,0,7
24,No,Travel_Rarely,Research & Development,17,Secundaria,Systems Engineer,1,Muy_Alta,Media,2,Data Scientist,Media,Divorced,4377,1,Y,No,15,Alta,Media,80,2,5,6,4,3,2
35,Yes,Travel_Rarely,Research & Development,14,Universitaria,Other,1,Alta,Media,1,Laboratory Technician,Media,Divorced,3743,1,Y,Yes,24,Muy_Alta,Muy_Alta,80,1,5,2,4,0,2
54,No,Travel_Rarely,Research & Development,17,Universitaria,Software Technologist,1,Alta,Alta,3,Data Scientist,Alta,Married,10739,8,Y,No,11,Alta,Alta,80,1,22,2,10,0,8
35,No,Travel_Rarely,Research & Development,25,Universitaria,Systems Engineer,1,Alta,Alta,3,Software Engineer,Alta,Divorced,10388,1,Y,Yes,11,Alta,Alta,80,1,16,3,16,10,1
20,Yes,Travel_Rarely,Research & Development,11,Secundaria,Systems Engineer,1,Muy_Alta,Media,1,Research Scientist,Media,Single,2600,1,Y,Yes,15,Alta,Baja,80,0,1,2,1,0,0
30,Yes,Travel_Frequently,Research & Development,5,Universitaria,Systems Engineer,1,Media,Alta,1,Laboratory Technician,Alta,Single,2422,0,Y,No,17,Alta,Baja,80,0,4,3,3,1,2
26,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Muy_Alta,Muy_Alta,2,Data Scientist,Muy_Alta,Married,5472,1,Y,No,12,Alta,Media,80,0,8,2,8,1,3
48,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,Media,3,Software Engineer,Media,Single,10999,7,Y,No,14,Alta,Media,80,0,27,3,15,4,8
41,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,Alta,2,Data Scientist,Alta,Single,5003,6,Y,No,14,Alta,Media,80,0,8,6,2,2,1
39,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Muy_Alta,Media,4,Data Scientist,Media,Married,12742,1,Y,No,16,Alta,Alta,80,1,21,3,21,11,8
27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Baja,Alta,2,Data Scientist,Alta,Married,4227,0,Y,No,18,Alta,Media,80,1,4,2,3,2,2
35,No,Travel_Rarely,Research & Development,10,Universitaria,Other,1,Media,Alta,1,Laboratory Technician,Alta,Divorced,3917,1,Y,No,20,Muy_Alta,Baja,80,1,3,4,3,1,2
50,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Baja,Alta,1,Laboratory Technician,Alta,Married,2380,4,Y,No,18,Alta,Media,80,0,8,5,1,0,0
59,No,Travel_Rarely,Research & Development,2,Secundaria,Software Engineer,1,Alta,Media,4,Data Scientist,Media,Single,13726,3,Y,Yes,13,Alta,Baja,80,0,30,4,5,4,3
55,No,Travel_Frequently,Research & Development,18,Universitaria,Systems Engineer,1,Alta,Alta,2,Software Engineer,Alta,Married,6385,3,Y,Yes,14,Alta,Muy_Alta,80,2,17,3,8,6,7
41,No,Non-Travel,Research & Development,7,Primaria,Software Engineer,1,Media,Baja,5,Research Director,Baja,Divorced,19973,1,Y,No,22,Muy_Alta,Media,80,2,21,3,21,5,10
36,Yes,Travel_Rarely,Research & Development,16,Master,Software Engineer,1,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,2743,1,Y,No,16,Alta,Alta,80,0,18,1,17,15,14
39,No,Travel_Frequently,Research & Development,22,Universitaria,Systems Engineer,1,Muy_Alta,Alta,3,Data Scientist,Alta,Single,10880,1,Y,Yes,13,Alta,Alta,80,0,21,2,21,2,8
26,Yes,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Married,2042,6,Y,Yes,14,Alta,Media,80,1,6,2,3,1,2
38,No,Travel_Frequently,Research & Development,3,Universitaria,Other,1,Alta,Alta,1,Research Scientist,Alta,Married,2821,3,Y,No,16,Alta,Baja,80,1,8,2,2,2,2
50,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Media,Alta,5,Research Director,Alta,Married,19237,2,Y,Yes,11,Alta,Muy_Alta,80,1,29,2,8,7,7
26,No,Travel_Frequently,Research & Development,1,Secundaria,Systems Engineer,1,Baja,Media,1,Research Scientist,Media,Divorced,2007,1,Y,No,13,Alta,Alta,80,2,5,5,5,1,3
36,No,Travel_Rarely,Research & Development,12,Secundaria,Systems Engineer,1,Muy_Alta,Media,3,Data Scientist,Media,Single,8858,0,Y,No,11,Alta,Media,80,0,15,2,14,7,8
55,No,Non-Travel,Research & Development,2,Secundaria,Systems Engineer,1,Alta,Media,4,CTO,Media,Single,16756,7,Y,No,15,Alta,Media,80,0,31,3,9,6,2
21,Yes,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Alta,Media,1,Laboratory Technician,Media,Single,1416,1,Y,No,13,Alta,Baja,80,0,1,6,1,1,0
46,No,Travel_Rarely,Research & Development,8,Secundaria,Software Engineer,1,Muy_Alta,Media,2,Research Scientist,Media,Divorced,4615,8,Y,Yes,23,Muy_Alta,Baja,80,3,19,2,16,1,7
51,Yes,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,1,Baja,Alta,1,Research Scientist,Alta,Married,2461,9,Y,Yes,12,Alta,Alta,80,3,18,2,10,2,7
28,Yes,Non-Travel,Research & Development,24,Secundaria,Software Technologist,1,Media,Media,3,Software Engineer,Media,Single,8722,1,Y,No,12,Alta,Baja,80,0,10,2,10,1,9
26,No,Travel_Rarely,Research & Development,1,Secundaria,Systems Engineer,1,Baja,Media,1,Laboratory Technician,Media,Married,3955,1,Y,No,16,Alta,Baja,80,2,6,2,5,1,3
30,No,Travel_Rarely,Research & Development,20,Universitaria,Other,1,Alta,Alta,2,Data Scientist,Alta,Married,9957,0,Y,No,15,Alta,Alta,80,1,7,1,6,0,2
38,No,Travel_Rarely,Research & Development,17,Secundaria,Software Engineer,1,Alta,Media,3,Software Engineer,Media,Married,8823,0,Y,No,18,Alta,Baja,80,1,20,4,19,1,9
55,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,3,Data Scientist,Alta,Married,10976,3,Y,No,18,Alta,Media,80,1,23,4,3,1,2
28,No,Travel_Rarely,Research & Development,10,Universitaria,Other,1,Alta,Alta,2,Research Scientist,Alta,Single,3660,3,Y,No,13,Alta,Muy_Alta,80,0,10,4,8,1,7
33,Yes,Travel_Frequently,Research & Development,29,Secundaria,Systems Engineer,1,Baja,Media,2,Research Scientist,Media,Single,4508,1,Y,No,22,Muy_Alta,Media,80,0,14,4,13,3,8
28,No,Travel_Rarely,Research & Development,15,Universitaria,Software Engineer,1,Baja,Alta,1,Laboratory Technician,Alta,Divorced,2207,1,Y,No,16,Alta,Muy_Alta,80,1,4,5,4,2,2
26,Yes,Travel_Rarely,Research & Development,21,Universitaria,Systems Engineer,1,Baja,Alta,1,Laboratory Technician,Alta,Divorced,2377,1,Y,No,20,Muy_Alta,Alta,80,1,1,0,1,0,0
42,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Muy_Alta,Alta,4,CTO,Alta,Married,17665,0,Y,No,17,Alta,Muy_Alta,80,1,23,3,22,13,7
29,No,Travel_Rarely,Research & Development,28,Universitaria,Software Engineer,1,Alta,Alta,1,Research Scientist,Alta,Divorced,2514,4,Y,No,22,Muy_Alta,Baja,80,1,11,1,7,1,7
43,No,Travel_Frequently,Research & Development,27,Universitaria,Software Engineer,1,Alta,Alta,3,Data Scientist,Alta,Married,10820,8,Y,No,11,Alta,Alta,80,1,18,1,8,0,1
39,Yes,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Baja,Alta,4,Software Engineer,Alta,Divorced,12169,7,Y,No,11,Alta,Muy_Alta,80,3,21,4,18,11,5
40,No,Travel_Rarely,Research & Development,14,Secundaria,Systems Engineer,1,Alta,Media,5,Research Director,Media,Single,19626,1,Y,No,14,Alta,Baja,80,0,21,2,20,4,9
21,No,Travel_Rarely,Research & Development,1,Secundaria,Software Technologist,1,Muy_Alta,Media,1,Research Scientist,Media,Single,2070,1,Y,Yes,11,Alta,Alta,80,0,2,6,2,2,2
39,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,1,Alta,Alta,2,Laboratory Technician,Alta,Single,6782,9,Y,No,15,Alta,Alta,80,0,9,2,5,0,3
36,No,Non-Travel,Research & Development,18,Universitaria,Software Engineer,1,Baja,Alta,2,Data Scientist,Alta,Single,7779,2,Y,No,20,Muy_Alta,Baja,80,0,18,0,11,0,9
28,No,Travel_Rarely,Research & Development,2,Secundaria,Software Engineer,1,Baja,Media,1,Research Scientist,Media,Married,3201,0,Y,No,17,Alta,Baja,80,0,6,2,5,0,4
34,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,Alta,2,Data Scientist,Alta,Single,4033,2,Y,No,11,Alta,Muy_Alta,80,0,5,3,3,0,2
29,No,Travel_Frequently,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,3291,0,Y,No,14,Alta,Muy_Alta,80,2,8,2,7,1,1
42,No,Travel_Rarely,Research & Development,29,Primaria,Systems Engineer,1,Media,Baja,2,Laboratory Technician,Baja,Single,4272,4,Y,No,19,Alta,Baja,80,0,16,3,1,0,0
