id,Unnamed: 0,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,empleados,satisfaccion_entorno,sexo,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,mayor_edad,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,horas_quincena,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,conciliacion,anos_compania,anos_en_puesto,anos_desde_ult_promocion,anos_con_manager_actual
716,523,50,No,Travel_Rarely,Research & Development,28,Master,Systems Engineer,1,Muy_Alta,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,3221,1,Y,Yes,11,Alta,Alta,80,3,20,3,Muy_Alta,20,,3,8
717,524,34,No,Travel_Rarely,Research & Development,9,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,3,Software Engineer,Media,Single,8621,1,Y,No,14,Alta,Media,80,0,9,3,,8,,7,7
725,530,27,No,Travel_Rarely,Research & Development,1,,Software Engineer,1,Alta,,,3,Data Scientist,,Married,7412,1,Y,No,11,Alta,Muy_Alta,80,0,9,3,,9,,0,7
727,531,32,No,Travel_Rarely,Research & Development,3,Universitaria,Software Engineer,1,Alta,3.0,Alta,3,Research Director,Alta,Single,11159,3,Y,No,15,Alta,Muy_Alta,80,0,10,6,Alta,7,,7,7
730,534,53,No,Travel_Rarely,Research & Development,7,Master,Software Engineer,1,Alta,4.0,Muy_Alta,4,Research Director,Muy_Alta,Married,14814,3,Y,No,19,Alta,Alta,80,0,32,3,Muy_Alta,5,,1,3
733,537,27,No,Travel_Frequently,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,3,Data Scientist,Alta,Divorced,8793,1,Y,No,21,Muy_Alta,Alta,80,2,9,4,,9,,1,7
741,540,28,Yes,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,1,Baja,1.0,Baja,1,Research Scientist,,Single,2216,7,Y,Yes,13,Alta,Muy_Alta,80,0,10,4,Baja,7,,3,7
742,541,36,No,Non-Travel,Research & Development,8,Master,Software Engineer,1,Baja,4.0,Muy_Alta,3,Research Director,Muy_Alta,Married,11713,9,Y,No,14,Alta,Baja,80,1,10,2,,8,4.0,0,5
743,542,38,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Alta,3.0,Alta,3,Data Scientist,Alta,Single,7861,4,Y,Yes,14,Alta,Muy_Alta,80,0,10,4,,1,3.0,0,0
744,543,44,No,Non-Travel,Research & Development,24,Primaria,Systems Engineer,1,Baja,1.0,Baja,1,Laboratory Technician,Baja,Single,3708,2,Y,No,14,Alta,Alta,80,0,9,5,,5,,1,4
752,547,42,Yes,Travel_Frequently,Research & Development,19,,Systems Engineer,1,Alta,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759,6,Y,Yes,12,Alta,Muy_Alta,80,0,7,2,,2,,2,2
757,549,34,No,Travel_Rarely,Research & Development,8,Universitaria,Systems Engineer,1,Media,3.0,Alta,2,Software Engineer,Alta,Single,6142,3,Y,No,11,Alta,Muy_Alta,80,0,10,2,,5,,4,3
762,552,56,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,1,Alta,3.0,Alta,4,Software Engineer,Alta,Married,11103,7,Y,No,11,Alta,Alta,80,0,30,1,,10,,1,1
763,553,40,No,Travel_Rarely,Research & Development,2,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,1,Research Scientist,Media,Single,2342,0,Y,Yes,20,Muy_Alta,Muy_Alta,80,0,5,2,,4,,2,3
764,554,27,No,Travel_Rarely,Research & Development,7,,Systems Engineer,1,Muy_Alta,2.0,Media,2,Software Engineer,Media,Single,6811,8,Y,No,19,Alta,Baja,80,0,9,2,Media,7,,0,7
769,556,53,No,Travel_Rarely,Research & Development,6,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Laboratory Technician,Alta,Single,2450,2,Y,No,17,Alta,Muy_Alta,80,0,19,4,Alta,2,,2,2
771,557,35,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Software Engineer,Alta,Divorced,5093,2,Y,No,11,Alta,Baja,80,1,16,2,Alta,1,,0,0
772,558,32,No,Travel_Frequently,Research & Development,24,Universitaria,Software Engineer,1,Baja,3.0,Alta,2,Laboratory Technician,Alta,Married,5309,1,Y,No,15,Alta,Muy_Alta,80,2,10,2,Alta,10,,4,7
773,559,38,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Married,3057,6,Y,Yes,13,Alta,Media,80,1,6,0,,1,,0,1
780,562,33,Yes,Travel_Rarely,Research & Development,1,Universitaria,Other,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,2686,1,Y,Yes,13,Alta,Alta,80,0,10,2,,10,,7,8
784,565,23,No,Travel_Rarely,Research & Development,10,Master,Systems Engineer,1,Baja,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505,1,Y,No,18,Alta,Muy_Alta,80,0,2,3,Muy_Alta,2,,0,2
787,568,55,Yes,Travel_Rarely,Research & Development,2,,Systems Engineer,1,Muy_Alta,3.0,Alta,5,CTO,Alta,Married,19859,5,Y,Yes,13,Alta,Muy_Alta,80,1,24,2,,5,,1,4
791,570,52,No,Non-Travel,Research & Development,19,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Married,4258,0,Y,No,18,Alta,Baja,80,1,5,3,Alta,4,,1,2
792,571,26,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,1,Baja,1.0,Baja,1,Laboratory Technician,Baja,Divorced,4364,3,Y,No,14,Alta,Baja,80,1,5,2,Baja,2,,2,0
793,572,29,No,Travel_Rarely,Research & Development,27,Universitaria,Systems Engineer,1,Media,3.0,Alta,2,Software Engineer,Alta,Married,4335,4,Y,No,12,Alta,Baja,80,1,11,3,,8,,1,1
802,577,37,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Divorced,2782,0,Y,Yes,13,Alta,Media,80,2,6,3,Alta,5,,4,3
806,581,30,No,Travel_Rarely,Research & Development,1,Primaria,Software Engineer,1,Muy_Alta,1.0,Baja,1,Laboratory Technician,Baja,Married,3833,3,Y,No,21,Muy_Alta,Alta,80,2,7,2,Baja,2,,0,2
807,582,40,No,Travel_Frequently,Research & Development,2,Master,Systems Engineer,1,Alta,4.0,Muy_Alta,2,Software Engineer,Muy_Alta,Married,4244,1,Y,No,24,Muy_Alta,Muy_Alta,80,1,8,2,Muy_Alta,8,,3,7
809,584,42,No,Travel_Frequently,Research & Development,8,Universitaria,Software Engineer,1,Media,,Alta,5,CTO,Alta,Divorced,18430,1,Y,No,13,Alta,Media,80,1,24,4,,24,3.0,14,9
811,585,23,Yes,Travel_Rarely,Research & Development,6,Master,Software Engineer,1,Alta,4.0,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,1601,1,Y,Yes,21,Muy_Alta,Alta,80,2,1,2,Muy_Alta,0,4.0,0,0
812,586,24,No,Non-Travel,Research & Development,9,Secundaria,Software Engineer,1,Alta,2.0,Media,1,Laboratory Technician,Media,Divorced,2694,1,Y,No,11,Alta,Alta,80,3,1,4,,1,,0,0
816,589,29,Yes,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Media,2.0,Media,1,Laboratory Technician,Media,Married,2319,1,Y,Yes,11,Alta,Muy_Alta,80,1,1,1,,1,,0,0
817,590,33,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Research Director,Alta,Married,11691,0,Y,No,11,Alta,Muy_Alta,80,0,14,3,Alta,13,,3,7
820,592,47,No,Travel_Rarely,Research & Development,2,Universitaria,Other,1,Alta,3.0,Alta,4,CTO,Alta,Married,16752,1,Y,Yes,11,Alta,Alta,80,1,26,3,,26,,3,0
823,593,36,No,Travel_Rarely,Research & Development,1,Universitaria,Other,1,Alta,,Alta,2,Data Scientist,Alta,Married,5228,0,Y,No,15,Alta,Baja,80,1,10,2,Alta,9,3.0,0,5
824,594,29,No,Travel_Rarely,Research & Development,23,Master,Software Engineer,1,Alta,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2700,1,Y,No,24,Muy_Alta,Alta,80,1,10,3,,10,,0,7
826,596,35,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,1,Muy_Alta,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2506,3,Y,No,13,Alta,Alta,80,0,7,0,,2,,2,2
828,598,28,Yes,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Single,4382,6,Y,No,17,Alta,Muy_Alta,80,0,5,3,,2,,2,1
830,600,32,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,2.0,Media,2,Data Scientist,Media,Married,6162,1,Y,No,12,Alta,Alta,80,1,14,3,Media,14,,6,8
832,601,40,No,Travel_Frequently,Research & Development,16,Secundaria,Systems Engineer,1,Baja,2.0,Media,2,Laboratory Technician,Media,Single,5094,6,Y,No,14,Alta,Muy_Alta,80,0,10,6,Media,1,,0,0
833,602,30,No,Travel_Rarely,Research & Development,2,,Systems Engineer,1,Alta,,,2,Data Scientist,,Single,6877,5,Y,Yes,24,Muy_Alta,Media,80,0,12,4,,0,,0,0
836,604,42,No,Travel_Rarely,Research & Development,29,Universitaria,Software Engineer,1,Media,3.0,Alta,2,Data Scientist,Alta,Married,4434,1,Y,No,13,Alta,Muy_Alta,80,1,10,3,,9,3.0,7,8
837,605,38,No,Travel_Frequently,Research & Development,12,Secundaria,Software Engineer,1,Baja,2.0,Media,2,Software Engineer,Media,Divorced,6288,2,Y,No,15,Alta,Alta,80,1,13,3,,4,,1,2
838,606,34,No,Travel_Frequently,Research & Development,16,Secundaria,Software Engineer,1,Alta,2.0,Media,1,Research Scientist,Media,Single,2553,1,Y,No,16,Alta,Alta,80,0,6,3,,5,,1,3
843,609,43,No,Travel_Rarely,Research & Development,14,Universitaria,Software Engineer,1,Media,3.0,Alta,4,Research Director,Alta,Married,17159,6,Y,No,24,Muy_Alta,Alta,80,1,22,3,,4,,1,0
844,610,27,No,Travel_Rarely,Research & Development,5,Secundaria,Software Technologist,1,Alta,2.0,Media,3,Research Director,Media,Divorced,12808,1,Y,Yes,16,Alta,Media,80,1,9,3,Media,9,,0,8
845,611,35,No,Travel_Rarely,Research & Development,7,Universitaria,Other,1,Alta,3.0,Alta,3,Data Scientist,Alta,Single,10221,3,Y,No,21,Muy_Alta,Media,80,0,17,3,Alta,8,,1,6
848,614,26,Yes,Travel_Frequently,Research & Development,5,,Systems Engineer,1,Alta,2.0,Media,1,Research Scientist,Media,Married,2366,1,Y,Yes,14,Alta,Baja,80,1,8,2,,8,2.0,1,7
850,615,27,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,1,Muy_Alta,,Alta,1,Research Scientist,Alta,Married,1706,1,Y,No,11,Alta,Alta,80,3,0,6,,0,,0,0
852,617,44,No,Travel_Rarely,Research & Development,4,Universitaria,Systems Engineer,1,Muy_Alta,,Alta,2,Software Engineer,Alta,Single,5933,9,Y,No,12,Alta,Muy_Alta,80,0,10,2,Alta,5,,2,3
854,618,25,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Baja,4.0,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3424,7,Y,No,13,Alta,Alta,80,0,6,3,,4,,0,1
856,620,35,No,Travel_Rarely,Research & Development,27,Secundaria,Systems Engineer,1,Alta,2.0,Media,1,Research Scientist,Media,Single,2559,1,Y,No,11,Alta,Muy_Alta,80,0,6,3,,6,,1,1
861,623,30,No,Travel_Frequently,Research & Development,5,Secundaria,Software Engineer,1,Media,2.0,Media,1,Research Scientist,Media,Divorced,3761,9,Y,No,12,Alta,Media,80,1,10,3,,5,,0,3
867,627,52,No,Travel_Frequently,Research & Development,25,Secundaria,Systems Engineer,1,Alta,2.0,Media,4,Data Scientist,Media,Married,13826,3,Y,No,22,Muy_Alta,Alta,80,0,31,3,Media,9,,0,0
872,630,22,No,Travel_Rarely,Research & Development,1,,Software Engineer,1,Muy_Alta,,,2,Data Scientist,,Married,4775,6,Y,No,22,Muy_Alta,Baja,80,2,4,2,,2,,2,2
874,631,44,No,Travel_Rarely,Research & Development,8,Master,Software Engineer,1,Baja,4.0,Muy_Alta,1,Laboratory Technician,,Married,2818,2,Y,Yes,24,Muy_Alta,Alta,80,1,10,2,Muy_Alta,3,,0,2
875,632,42,No,Travel_Frequently,Research & Development,2,Universitaria,Systems Engineer,1,Media,,Alta,1,Research Scientist,Alta,Single,2515,5,Y,Yes,14,Alta,Muy_Alta,80,0,8,2,,2,,2,2
880,635,35,No,Travel_Rarely,Research & Development,9,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,3,Data Scientist,,Married,10685,1,Y,Yes,20,Muy_Alta,Media,80,1,17,2,,17,2.0,5,15
882,637,32,No,Non-Travel,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Divorced,2314,0,Y,No,12,Alta,Media,80,1,4,2,,3,,0,2
887,639,49,No,Travel_Rarely,Research & Development,1,Universitaria,Software Technologist,1,Alta,3.0,Alta,1,Research Scientist,Alta,Married,3580,2,Y,No,16,Alta,Media,80,1,7,2,,4,,0,2
888,640,24,No,Non-Travel,Research & Development,4,Secundaria,Software Engineer,1,Baja,2.0,Media,1,Laboratory Technician,Media,Married,3162,0,Y,No,17,Alta,Muy_Alta,80,0,6,2,,5,,3,4
895,644,31,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,1,Muy_Alta,,Alta,1,Research Scientist,Alta,Married,2356,3,Y,Yes,19,Alta,Media,80,1,8,2,,6,,0,2
899,647,35,No,Travel_Rarely,Research & Development,25,Secundaria,Software Technologist,1,Muy_Alta,2.0,Media,3,Data Scientist,Media,Married,10903,3,Y,No,16,Alta,Baja,80,0,16,2,Media,13,,4,8
901,649,53,No,Travel_Rarely,Research & Development,23,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,4,Research Director,Alta,Single,14275,6,Y,No,18,Alta,Alta,80,0,33,0,Alta,12,,3,8
905,653,50,No,Non-Travel,Research & Development,2,Universitaria,Software Engineer,1,Baja,3.0,Alta,4,CTO,Alta,Divorced,17924,1,Y,No,11,Alta,Muy_Alta,80,1,31,3,,31,3.0,14,7
912,657,29,No,Travel_Rarely,Research & Development,7,Secundaria,Systems Engineer,1,Baja,2.0,Media,1,Laboratory Technician,Media,Divorced,2532,6,Y,No,14,Alta,Alta,80,3,8,5,,4,,0,3
913,658,44,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Media,3.0,Alta,1,Research Scientist,Alta,Married,2559,1,Y,Yes,13,Alta,Muy_Alta,80,0,8,0,,8,,7,1
918,660,58,Yes,Travel_Frequently,Research & Development,2,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,1,Laboratory Technician,Media,Divorced,2380,9,Y,Yes,14,Alta,Muy_Alta,80,1,3,3,Media,1,,0,0
923,663,21,Yes,Travel_Rarely,Research & Development,18,Universitaria,Other,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,2693,1,Y,No,19,Alta,Baja,80,0,1,3,Alta,1,,0,0
926,666,22,Yes,Travel_Rarely,Research & Development,3,Universitaria,Software Engineer,1,Media,3.0,Alta,2,Data Scientist,Alta,Married,4171,0,Y,Yes,19,Alta,Baja,80,1,4,3,Alta,3,,0,2
927,667,41,Yes,Travel_Rarely,Research & Development,2,Primaria,Software Engineer,1,Media,1.0,Baja,1,Laboratory Technician,Baja,Divorced,2778,4,Y,Yes,13,Alta,Alta,80,1,10,1,,7,,1,0
932,669,39,Yes,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,1,Laboratory Technician,Alta,Married,2404,7,Y,Yes,21,Muy_Alta,Muy_Alta,80,0,8,2,,2,,2,2
933,670,27,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,1,Media,3.0,Alta,1,Research Scientist,Alta,Single,2318,1,Y,No,19,Alta,Alta,80,0,1,2,Alta,1,,0,0
939,673,33,No,Travel_Rarely,Research & Development,1,Secundaria,Other,1,Alta,2.0,Media,1,Research Scientist,Media,Single,2799,3,Y,Yes,11,Alta,Media,80,0,6,1,,3,,0,2
940,674,58,No,Travel_Rarely,Research & Development,5,Secundaria,Software Technologist,1,Alta,2.0,Media,3,Software Engineer,Media,Divorced,10552,2,Y,Yes,13,Alta,Muy_Alta,80,1,24,3,,6,,0,4
942,676,35,No,Travel_Rarely,Research & Development,21,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Software Engineer,Alta,Married,4014,1,Y,Yes,25,Muy_Alta,Muy_Alta,80,1,10,2,Alta,10,,0,7
944,677,49,No,Travel_Rarely,Research & Development,8,,Other,1,Baja,3.0,Alta,3,Laboratory Technician,Alta,Married,7403,4,Y,No,11,Alta,Alta,80,1,29,3,,26,,1,7
949,680,36,No,Travel_Rarely,Research & Development,7,Universitaria,Other,1,Media,3.0,Alta,1,Research Scientist,Alta,Single,4678,2,Y,No,18,Alta,Alta,80,0,8,6,,6,,0,1
958,687,36,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Laboratory Technician,Alta,Single,2519,4,Y,No,21,Muy_Alta,Alta,80,0,16,6,Alta,11,3.0,3,9
966,692,32,No,Travel_Rarely,Research & Development,3,Universitaria,Systems Engineer,1,Alta,3.0,Alta,2,Data Scientist,Alta,Married,6725,1,Y,No,12,Alta,Alta,80,1,8,2,Alta,8,,6,3
972,696,45,No,Non-Travel,Research & Development,4,Universitaria,Software Engineer,1,Alta,3.0,Alta,2,Laboratory Technician,Alta,Married,4447,1,Y,No,12,Alta,Media,80,0,9,5,,9,,0,8
976,699,52,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,4,CTO,Alta,Married,17099,2,Y,No,15,Alta,Media,80,1,26,2,Alta,9,,7,8
977,700,58,Yes,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,1,Muy_Alta,3.0,Alta,1,Research Scientist,Alta,Single,2479,4,Y,No,24,Muy_Alta,Baja,80,0,7,4,Alta,1,,0,0
987,707,47,No,Travel_Frequently,Research & Development,16,Master,Systems Engineer,1,Alta,4.0,Muy_Alta,2,Data Scientist,Muy_Alta,Divorced,5067,1,Y,Yes,19,Alta,Alta,80,0,20,3,,19,4.0,2,7
991,709,31,Yes,Non-Travel,Research & Development,9,Secundaria,Systems Engineer,1,Alta,2.0,Media,1,Research Scientist,Media,Single,2321,0,Y,Yes,22,Muy_Alta,Baja,80,0,4,0,,3,2.0,1,2
994,711,29,Yes,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,1,Research Scientist,Media,Single,2404,6,Y,Yes,20,Muy_Alta,Alta,80,0,3,5,,0,,0,0
997,714,50,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,4,Research Director,Alta,Divorced,17399,9,Y,No,22,Muy_Alta,Alta,80,1,32,1,Alta,5,,1,3
1001,717,27,No,Travel_Rarely,Research & Development,16,Universitaria,Software Technologist,1,Alta,3.0,Alta,1,Laboratory Technician,,Married,2811,9,Y,No,14,Alta,Media,80,1,4,2,,2,3.0,2,2
1002,718,45,No,Non-Travel,Research & Development,23,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,2,Laboratory Technician,Alta,Married,3633,1,Y,Yes,15,Alta,Alta,80,1,9,2,Alta,9,,0,8
1005,721,50,No,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,1,Muy_Alta,3.0,Alta,4,Data Scientist,Alta,Married,13973,3,Y,Yes,18,Alta,Muy_Alta,80,1,22,2,,12,,1,5
1006,722,38,No,Travel_Frequently,Research & Development,10,Universitaria,Systems Engineer,1,Alta,3.0,Alta,1,Research Scientist,Alta,Married,2684,0,Y,No,17,Alta,Media,80,1,3,0,,2,,0,2
1007,723,46,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,3,Data Scientist,Alta,Divorced,10845,6,Y,No,13,Alta,Media,80,1,13,3,,8,,0,7
1009,724,24,No,Travel_Rarely,Research & Development,17,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,2,Data Scientist,Media,Divorced,4377,1,Y,No,15,Alta,Media,80,2,5,6,,4,,3,2
1010,725,35,Yes,Travel_Rarely,Research & Development,14,,Other,1,Alta,,Media,1,Laboratory Technician,Media,Divorced,3743,1,Y,Yes,24,Muy_Alta,Muy_Alta,80,1,5,2,,4,,0,2
1013,728,54,No,Travel_Rarely,Research & Development,17,Universitaria,Software Technologist,1,Alta,3.0,Alta,3,Data Scientist,Alta,Married,10739,8,Y,No,11,Alta,Alta,80,1,22,2,,10,3.0,0,8
1014,729,35,No,Travel_Rarely,Research & Development,25,Universitaria,Systems Engineer,1,Alta,3.0,Alta,3,Software Engineer,Alta,Divorced,10388,1,Y,Yes,11,Alta,Alta,80,1,16,3,,16,,10,1
1016,731,20,Yes,Travel_Rarely,Research & Development,11,Secundaria,Systems Engineer,1,Muy_Alta,,Media,1,Research Scientist,Media,Single,2600,1,Y,Yes,15,Alta,Baja,80,0,1,2,,1,,0,0
1017,732,30,Yes,Travel_Frequently,Research & Development,5,Universitaria,Systems Engineer,1,Media,3.0,Alta,1,Laboratory Technician,Alta,Single,2422,0,Y,No,17,Alta,Baja,80,0,4,3,,3,,1,2
1018,733,26,No,Travel_Rarely,Research & Development,2,Master,Systems Engineer,1,Muy_Alta,4.0,Muy_Alta,2,Data Scientist,Muy_Alta,Married,5472,1,Y,No,12,Alta,Media,80,0,8,2,,8,,1,3
1024,736,48,No,Travel_Rarely,Research & Development,4,Secundaria,Software Engineer,1,Alta,2.0,Media,3,Software Engineer,Media,Single,10999,7,Y,No,14,Alta,Media,80,0,27,3,,15,,4,8
1025,737,41,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,2,Data Scientist,Alta,Single,5003,6,Y,No,14,Alta,Media,80,0,8,6,,2,,2,1
1026,738,39,No,Travel_Rarely,Research & Development,1,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,4,Data Scientist,,Married,12742,1,Y,No,16,Alta,Alta,80,1,21,3,,21,,11,8
1027,739,27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,1,Baja,3.0,Alta,2,Data Scientist,Alta,Married,4227,0,Y,No,18,Alta,Media,80,1,4,2,Alta,3,,2,2
1028,740,35,No,Travel_Rarely,Research & Development,10,Universitaria,Other,1,Media,3.0,Alta,1,Laboratory Technician,Alta,Divorced,3917,1,Y,No,20,Muy_Alta,Baja,80,1,3,4,,3,,1,2
1030,742,50,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,1,Baja,3.0,Alta,1,Laboratory Technician,Alta,Married,2380,4,Y,No,18,Alta,Media,80,0,8,5,Alta,1,,0,0
1032,743,59,No,Travel_Rarely,Research & Development,2,Secundaria,Software Engineer,1,Alta,,Media,4,Data Scientist,Media,Single,13726,3,Y,Yes,13,Alta,Baja,80,0,30,4,,5,,4,3
1034,745,55,No,Travel_Frequently,Research & Development,18,Universitaria,Systems Engineer,1,Alta,3.0,Alta,2,Software Engineer,Alta,Married,6385,3,Y,Yes,14,Alta,Muy_Alta,80,2,17,3,,8,,6,7
1035,746,41,No,Non-Travel,Research & Development,7,Primaria,Software Engineer,1,Media,1.0,Baja,5,Research Director,Baja,Divorced,19973,1,Y,No,22,Muy_Alta,Media,80,2,21,3,,21,,5,10
1042,752,36,Yes,Travel_Rarely,Research & Development,16,Master,Software Engineer,1,Alta,,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,2743,1,Y,No,16,Alta,Alta,80,0,18,1,,17,,15,14
1043,753,39,No,Travel_Frequently,Research & Development,22,Universitaria,Systems Engineer,1,Muy_Alta,3.0,Alta,3,Data Scientist,Alta,Single,10880,1,Y,Yes,13,Alta,Alta,80,0,21,2,,21,,2,8
1053,762,26,Yes,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,1,Baja,3.0,Alta,1,Research Scientist,Alta,Married,2042,6,Y,Yes,14,Alta,Media,80,1,6,2,,3,,1,2
1060,765,38,No,Travel_Frequently,Research & Development,3,Universitaria,Other,1,Alta,3.0,Alta,1,Research Scientist,Alta,Married,2821,3,Y,No,16,Alta,Baja,80,1,8,2,,2,,2,2
1061,766,50,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,1,Media,3.0,Alta,5,Research Director,Alta,Married,19237,2,Y,Yes,11,Alta,Muy_Alta,80,1,29,2,,8,,7,7
1068,769,26,No,Travel_Frequently,Research & Development,1,Secundaria,Systems Engineer,1,Baja,2.0,Media,1,Research Scientist,Media,Divorced,2007,1,Y,No,13,Alta,Alta,80,2,5,5,,5,,1,3
1073,773,36,No,Travel_Rarely,Research & Development,12,Secundaria,Systems Engineer,1,Muy_Alta,2.0,Media,3,Data Scientist,Media,Single,8858,0,Y,No,11,Alta,Media,80,0,15,2,,14,,7,8
1074,774,55,No,Non-Travel,Research & Development,2,Secundaria,Systems Engineer,1,Alta,,Media,4,CTO,Media,Single,16756,7,Y,No,15,Alta,Media,80,0,31,3,,9,2.0,6,2
1079,777,21,Yes,Travel_Rarely,Research & Development,10,Secundaria,Software Engineer,1,Alta,2.0,Media,1,Laboratory Technician,,Single,1416,1,Y,No,13,Alta,Baja,80,0,1,6,,1,,1,0
1080,778,46,No,Travel_Rarely,Research & Development,8,Secundaria,Software Engineer,1,Muy_Alta,2.0,Media,2,Research Scientist,Media,Divorced,4615,8,Y,Yes,23,Muy_Alta,Baja,80,3,19,2,,16,,1,7
1081,779,51,Yes,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,1,Baja,3.0,Alta,1,Research Scientist,Alta,Married,2461,9,Y,Yes,12,Alta,Alta,80,3,18,2,,10,,2,7
1082,780,28,Yes,Non-Travel,Research & Development,24,Secundaria,Software Technologist,1,Media,2.0,Media,3,Software Engineer,Media,Single,8722,1,Y,No,12,Alta,Baja,80,0,10,2,,10,,1,9
1083,781,26,No,Travel_Rarely,Research & Development,1,Secundaria,Systems Engineer,1,Baja,2.0,Media,1,Laboratory Technician,Media,Married,3955,1,Y,No,16,Alta,Baja,80,2,6,2,,5,2.0,1,3
1084,782,30,No,Travel_Rarely,Research & Development,20,Universitaria,Other,1,Alta,3.0,Alta,2,Data Scientist,Alta,Married,9957,0,Y,No,15,Alta,Alta,80,1,7,1,Alta,6,3.0,0,2
1088,784,38,No,Travel_Rarely,Research & Development,17,Secundaria,Software Engineer,1,Alta,,Media,3,Software Engineer,Media,Married,8823,0,Y,No,18,Alta,Baja,80,1,20,4,Media,19,,1,9
